Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Simple blueprint was missing the 'request' parameter,0.6269139,"Fix TypeError when use Blueprint.group() to group blueprint with default url_prefix, Use os.path.normpath to avoid invalid url_prefix like api//v1",,0
Fix typos,0.71696085,#2502 Fix a few typos,I guess renaming was forgotten in a copy-n-paste frenzy?!,1
Document request.body as a way to get raw POST body,0.46332598,#1739 Deprecate body_bytes to merge into body,,0
reverting reverted change,0.39758947,#2363 Revert code coverage back to Codecov,,0
"Revert "".""",0.41767317,Remove the things we said we were going to remove #681 #686 (Thanks to @38elements),This reverts commit 77c69e3810124db4cf11b3f682adbfee0a6a21ea.,0
Added server start/stop listeners and reverse ordering on response middleware to blueprints,0.6718782,- Blueprint listeners and ordering,,0
Merge pull request #84 from channelcat/update-changelog,0.52651435,To see the exhaustive list of pull requests included in this release see: ,Moved changelog and posted new benchmarks in readme,0
Moved changelog and posted new benchmarks in readme,0.44931212,"If you're wondering why 0.5.3 exists and there's no change-log for it, the release was actually botched by my error.",,0
Merge pull request #82 from htkm/81,0.50902647,To see the exhaustive list of pull requests included in this release see: ,Content Type of JSON response should not have a charset,0
Content Type of JSON response should not have a charset,0.6308621,Add charset default to utf-8 for text and js content types if not specified,,0
Merge branch 'jpiasetz-fast_router',0.3792625,[#1984][] Fix typo in routing.rst,,0
Added support for routes with / in custom regexes and updated lru to use url and method,0.69754785,"🚨 BREAKING CHANGE: Previously a route with a dynamic string parameter (/<foo> or /<foo:str>) would match on any string, including empty strings. It will now only match a non-empty string. To retain the old behavior, you should use the new parameter type: /<foo:strorempty>.",,0
Add simple uri hash to lookup,0.46273756,Adds a route.uri accessor,,0
Convert dict to set,0.3158714,"Removed the multidict requirement with our own implementation of CIDict (#302, #328)",,0
Add lru_cache to get,0.50146306,request.is_cacheable,,0
Refactor get,0.42174476,"Function decorators now have `['GET'] as the default method (#316, thanks to @youknowone)",,0
Convert string formats,0.35826224,#2606 Decode headers as UTF-8 also in ASGI,,0
Refactor add parameter,0.3852858,#2229 Refactor HttpProtocol into a base class,,0
Extract constant,0.26760975,Config using from_envvar,,0
Remove simple router,0.5144633,#2010 #2031 New startup-optimized router,,0
Merge pull request #79 from Eyepea/master,0.5050349,To see the exhaustive list of pull requests included in this release see: ,Enable after_start and before_stop callbacks for multiprocess,0
Enable after_start and before_stop callbacks for multiprocess,0.52342254,"Event listeners (like `before_start, after_start etc.) are now handled through decorators #408 (Thanks to @agoose77)",,0
Merge pull request #71 from channelcat/tornado-results,0.43341124,To see the exhaustive list of pull requests included in this release see: ,Added tornado benchmarks,0
Added tornado benchmarks,0.358832,1499 Add Route Resolution Benchmarking to Unit Test,,0
Merge branch 'mikoim-feature/statuscode',0.3620094,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,,0
Added fast lookup dict for common response codes,0.5111079,"Removed the multidict requirement with our own implementation of CIDict (#302, #328)",,0
Merge branch 'feature/statuscode' of https://github.com/mikoim/sanic into mikoim-feature/statuscode,0.5163635,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
Merge pull request #63 from blakev/feature/performance-tornado,0.47403067,This pull request encompasses a lot of bug fixes among other things.,Adds tornado test server for speed comparison (#13),0
Merge pull request #65 from blakev/feature/expose-loop,0.50643504,This pull request encompasses a lot of bug fixes among other things.,Exposes loopin sanic serve and run functions (#64),0
Merge pull request #70 from mikoim/feature/tests,0.48938993,This pull request encompasses a lot of bug fixes among other things.,Added tests for Request.form,0
Added tests for Request.form,0.47667873,#2409 Add missing documentation for Request.respond,,0
Merge pull request #59 from yishibashi/comment-fix,0.48073626,This pull request encompasses a lot of bug fixes among other things.,comment fixed,0
Merge pull request #60 from kylefrost/master,0.5071326,To see the exhaustive list of pull requests included in this release see: ,Fix routing doc typo,0
Merge pull request #68 from channelcat/server-start-exception,0.43093938,2172 Deprecate StreamingHTTPResponse,Changed start failure to print exception,0
Changed start failure to print exception,0.41120252,sanic.exceptions.abort,,0
Added HTTP status codes,0.62368476,Now allow unknown status codes per #643 (Thanks to @aryeh),Based on http.HTTPStatus,0
Exposes loopin sanic serve and run functions (#64),0.5231453,$ sanic ./path/to/directory/        # simple serve,,0
Adds tornado test server for speed comparison (#13),0.4535084,#2160 Add new 17 signals into server and request lifecycles,,0
Fix routing doc typo,0.7806841,[#1984][] Fix typo in routing.rst,,1
comment fixed,0.48973155,2164 Fix typo in documentation,,0
"Delete test.py, not needed",0.49979466,Fix ImportError not preserved in __main__.py #665 (Thanks to @pyx),,0
Merge pull request #58 from channelcat/release-0.1.4,0.531224,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,release 0.1.4 - multiprocessing,0
Update setup.py,0.6733798,#2049 Updated setup.py to use find_packages,,0
Merge pull request #57 from channelcat/multiprocessing,0.54296,Multiprocessing fix #276 (Thank you to @r0fls),Added multiprocessing,0
Added newline to fix flake8 error,0.3604999,1516 Fix typo at the exception documentation,,0
Merge pull request #48 from GenericError/patch-1,0.5228466,To see the exhaustive list of pull requests included in this release see: ,Improved grammar,0
"Fixed unused import, added change log",0.4565714,Fix ImportError not preserved in __main__.py #665 (Thanks to @pyx),,0
Added multiprocessing,0.67698264,Multiprocessing fix #276 (Thank you to @r0fls),,0
Fix slowdown,0.37657428,[#1972][] Speed optimization in request handler,,0
Updated capitalisation,0.4745912,"#2269, #2329, #2333 Cleanup typos and fix language",,0
Improved grammar,0.44128358,Improved Documentation,Improved the grammar and the capitalisation consistency,0
Correcting blueprint documentation,0.7733319,Fix doc for latest blueprint code,issue #37,1
Merge pull request #45 from mindflayer/master,0.48016658,To see the exhaustive list of pull requests included in this release see: ,Fix for string tokens,0
Merge pull request #39 from seemethere/fix_flake8_errors,0.52809834,This pull request encompasses a lot of bug fixes among other things.,Fix flake8 errors,0
Merge branch 'master' of github.com:mindflayer/sanic,0.42498806,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
Fix for issue #44.,0.56865,This pull request encompasses a lot of bug fixes among other things.,,0
Merge pull request #43 from abhishek7/master,0.47503263,To see the exhaustive list of pull requests included in this release see: ,"Minor updates to blueprints.md, middleware.md, blueprints.py, and request.py",0
"Added some documentation to request.py, removed extra line in blueprints.py, and minor grammar enhancements to blueprints.md and middleware.md",0.5639144,"Fix TypeError when use Blueprint.group() to group blueprint with default url_prefix, Use os.path.normpath to avoid invalid url_prefix like api//v1",,0
"Remove the 120 line length, reset to default",0.392371,Fix content length mismatch in windows and other platform,,0
Fix flake8 errors,0.4396466,#1842 Fix static _handler pickling error,,0
Merge pull request #38 from channelcat/readme-status-images,0.5066602,To see the exhaustive list of pull requests included in this release see: ,Adding more sweet readme status images,0
Adding more sweet readme status images,0.39172545,Actually have the README show up correctly on PyPI (hopefully) (Thanks to @graingert),,0
Changed install instructions to use pypi,0.5309514,Actually have the README show up correctly on PyPI (hopefully) (Thanks to @graingert),,0
