Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1071,Keyboard shortcut to clear terminal logs (#419),0.9640999,Feature: Add keyboard shortcut to clear terminal logs (#419),Uses immutable in reducers instead of basic Javascript to avoid problems of mutating state data and to clean up the code Also added a 'setServerParam' action.,1
1072,enable launching of new session window even when server isn't running,0.7557228,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,1
1073,hook up default state on presets tab of no presets,0.5050384,Fix: some persistent settings keys were not given defaults and caused issues e.g. saving presets (#52),,0
1074,1.3.2,0.5367092,No changes except for the above since AD 1.19.1,,0
1075,design basic PlaybackLibrary component with an empty set of tests and results,0.40485245,Fix: Build problem from v1.3.0 broke Apple XCUI tests,,0
1076,Prepare for v1.1.0,0.53510356,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
1077,Update cross-env to the latest version 🚀 (#1229),0.5184883,Update translations,Instead of within the component,0
1078,Merge pull request #7 from jlipps/timestamps,0.44233873,Get Timings button in element section to confirm their performance link,,0
1079,Added the rest of the search selector strategies,0.62945735,Feature: Highlight elements that user searched for (#344),Also when user clicks on saved session navigates back to new session tab and populates values,0
1080,refactor: for main process and test code use gui-libs dist transpiled code,0.39088365,Update translations,,0
1081,fix: no children in source (#1450),0.5019835,Fix: Reload source when selected element is stale (#324),"Before saving, formats dcaps array into key-value form so that it can be passed to Appium",0
1082,fix: update translations with note about cors for inspector,0.6828005,Update translations,"Instead of key value mappings it's an array of objects of the form {name, type, value}",0
1083,fix: build error (#1386),0.72604704,This build is no longer available due to a major bug,,1
1084,Can call methods on elements,0.49796522,Fix: Debounce calls to selectElement (#325),,0
1085,chore: comment out CSC (#1996),0.45365778,[note],,0
1086,chore: Update translations (#2119),0.8095972,Update translations,,1
1087,Dpgraham appium 1.7.2 (#374),0.7042228,feat: Update to Appium 1.18.2,Pushing 'save session' takes the currently set dcaps and then saves them to electron-settings.,1
1088,chore: update node ver (#1976),0.46555328,feat: bump appium version to 1.19.0 beta,"When a session is submitted, saves it to electron-settings and shows a list of recent sessions in descending chrono order.",0
1089,chore: bump the version to 1.18.0-2 (#1545),0.7207093,Bump Appium version to 1.19.1,Code cleanup,1
1090,Add translations for action definitions,0.6431231,Translations,Was trying to access webContents of sessionWin that was already gone.,0
1091,chore: Update translations (#2099),0.8103621,Update translations,,1
1092,Update cross-env,0.50730944,Update translations,All state is managed by redux. I do question if we should be exclusively using redux to handle state though. If a component can manage it's own state without affecting the global object state it seems like we can manage it from within components alone,0
1093,chore: bump AD version to 1.18.0 (#1482),0.715117,feat: Bump Appium version to 1.18.3,A session component and a session form component,1
1094,"Revert ""Add way to select overlapped behind views of Screenshot component (#813)"" (#917)",0.5569426,Fix: Add buttons that scroll source left and right so that XML is not clipped (#183),"When main window is closed, close all of the Session Windows. When a Session Window is closed, kill the appium session",0
1095,fix: can scroll in FormattedCaps and NewSessionForm (#1255),0.6743765,Fix: Add buttons that scroll source left and right so that XML is not clipped (#183),,0
1096,chore: Update translations (#2091),0.8049271,Update translations,,1
1097,chore(deps-dev): bump sinon from 11.1.2 to 14.0.0 (#2039),0.6065688,Bump Appium version to 1.20.0,Also notifies when session failed. Right now it just alerts that it succeeded or failed,0
1098,Merge pull request #410 from jlipps/headspin-server,0.54450715,Feature: Add Headspin cloud to list of remote server types,Passes desired caps form data to the main thread which creates a new appium session,0
1099,Show link for platforms not supporting auto update,0.7965072,"Feature: When update fails to work automatically, show a link to the releases page","Stubbed in 'Inspector' component, container and action. Added a new route that shows a simple container",1
1100,Add file methods,0.5160534,fix: get filePaths #1521,,0
1101,Fix binding issue (#424),0.63917816,Fix: Remove unneeded ipc binding (#612),,0
1102,Add Actions with 'background app',0.58211184,Add actions that can be executed from Appium Desktop (7245fb6),Changing the contents of the desired capabilities form will trigger an action to update one of the desired caps,0
1103,add basic advanced server settings UI,0.6215771,Runs an  Appium Server with user-specified settings,Takes the desired caps from appium-base-driver and then renders the form based on the definition,0
1104,chore: update docs and bump version to 1.22.3-5,0.6583722,Bump Appium version to 1.21.0,Removed session.html and instead just opens index.html but opens it at the newly created /sessions route,0
1105,chore: Update translations (#1904),0.75468296,Update translations,,1
1106,reorganize css and framework code into lib and style dirs,0.43765026,Please use link to avoid codesign problem.,,0
1107,docs: update usage and dev docs based on split app reality,0.4473888,feat: replace internal Appium client from wd to web2driver,,0
1108,chore(deps): bump uuid from 7.0.0 to 7.0.3 (#1313),0.5966219,Bump Appium version to 1.21.0,more preset management improvements,0
1109,fix: Swipe by Coordinates using delay (#4268) (#1090),0.565993,Fix: Use relative coordinates for interactive swiping feature,Was trying to access webContents of sessionWin that was already gone.,0
1110,record network commands,0.48771927,"feat: Make configurable ""Get Running Sessions"" #979",,0
1111,leftover merge tasks,0.4065343,Moved the inspector feature (New session windows section) to link,All state is managed by redux. I do question if we should be exclusively using redux to handle state though. If a component can manage it's own state without affecting the global object state it seems like we can manage it from within components alone,0
1112,Code generation fixes (#505),0.5304704,Fix: 'wd' recording code errors (#363),A session component and a session form component,0
1113,Update sinon,0.5535205,Update translations,"When main window is closed, close all of the Session Windows. When a Session Window is closed, kill the appium session",0
1114,Renders update info,0.5334277,Fix: improved markup and CSS in update window (#74),,0
1115,Bugfix. Wasn't properly killing drivers,0.5238728,This build is no longer available due to a major bug,,0
1116,"add async/await transpiling to frontend code, and make changes so lint passes",0.41292778,Add actions that can be executed from Appium Desktop (7245fb6),Also notifies when session failed. Right now it just alerts that it succeeded or failed,0
1117,allow deleting of presets,0.4808556,Fix: Debounce calls to selectElement (#325),Passes desired caps form data to the main thread which creates a new appium session,0
1118,Can tap selected element,0.742341,Can call tap and sendKeys on elements,"Stubbed in 'Inspector' component, container and action. Added a new route that shows a simple container",1
1119,feat: add new locators (#1452),0.77326596,Add new locators for iOS: #1452 ,,1
1120,fix(test): handle case where selected element tap is disabled,0.6199882,Fix: issue where typing into a desired capability box was prevented if the app had not been used before. (#57),,0
1121,feat: update Appium server to 1.11.1 (#829),0.8684279,feat: Update to Appium 1.18.2,Changing the contents of the desired capabilities form will trigger an action to update one of the desired caps,1
1122,add some troubleshooting info to docs,0.5471744,Fix: Recorder css and add docs for recorder,Takes the desired caps from appium-base-driver and then renders the form based on the definition,0
1123,Moved inline style tags into css classes,0.519794,Fix: improved markup and CSS in update window (#74),Removed session.html and instead just opens index.html but opens it at the newly created /sessions route,0
1124,Can send Sauce username and accessKey,0.59210235,Feature: Can run SauceConnect from user interface (#280),,0
1125,Saves unique identifier with saved sessions,0.5194716,Fix to attaching to an existing session link,,0
1126,chore: Update translations (#1964),0.70076835,Update translations,- allow enter to save - don't allow empty preset names - show a success message,1
1127,Merge pull request #59 from appium/dan-minor-fixes,0.5407883,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),,0
1128,chore(deps-dev): bump electron-devtools-installer from 2.2.4 to 3.0.0 (#1324),0.6273048,Bump embedded Appium version to 1.22.0,,0
1129,feat: Add context and some web commands (#1231),0.48496976,Feature: Link to desired capabilities documentation (#188),allow deleting of presets,0
1130,Merge pull request #79 from appium/dpgraham-markup-fixes,0.5076758,updateSettings action call was not being properly parsed #911,,0
1131,fix: use splash stylesheet for splash window,0.5188428,Fix: improved markup and CSS in update window (#74),,0
