Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1236,CategoryView: Sort native apps first instead of splitting (#2029),0.6912477,Apps in list views now load in the correct order when scrolling,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1237,Improve StripeDialog interaction (#140),0.51089543,StripeDialog: Add translator comment by @davidmhewitt in link,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1238,Remove dbus service file (#1126),0.5022807,"Fully uninstall Flatpaks, including locales",Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1239,Only show plugins in installed view if they require updates (#1265),0.6556882,Don't show plugins on the homepage,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1240,Use destroy instead of remove (#358),0.36586627,"Fully uninstall Flatpaks, including locales",,0
1241,Add missing translations and Regenerate translation template,0.70093036,Many fixed and updated translations,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1242,Sort plugins to bottom (#855),0.558812,FlatpakBackend: Sort stable apps in XML first by @davidmhewitt in link,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1243,Translate keywords.,0.7139796,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",1
1244,Add Media Production category (#888),0.575287,"* New categories: Communication, Finance, Media Production","Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1245,Code style fixes,0.59756756,Improve update badge styling and category styling,,0
1246,AbstractAppContainer: Remove is_os_updates property (#1591),0.4946326,Update application details when changes happen outside of AppCenter,,0
1247,Inhibit suspend during all package operations (#1255),0.62686265,"Prevent suspending when installing, updating, or removing packages",,0
1248,Release 3.6.0 (#1552),0.57687116,This release includes several bug fixes,,0
1249,FlatpakBackend: Fix stuck updates issue (#1414),0.89775544,Fix Flatpak runtime updates getting stuck,,1
1250,Make it possible to search apps in a specific category,0.55532783,Recently updated apps are shown at the top of category views,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1251,New Update daemon.,0.5484486,Manually check for new updates,Currently translated at 9.8% (12 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1252,Workflows: Test for Fedora and Pop configurations (#1679),0.47107923,Use system Flatpak runtimes for locally installed apps,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1253,humblebutton: Fix download_requested signal chaining (#1386),0.5497111,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in link",Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1254,Add scrollbox (#590),0.52541435,Apps in list views now load in the correct order when scrolling,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1255,AppInfoView: Add content warnings (#1664),0.795787, - Show content warnings on app info pages,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
1256,Remove unused po files and update LINGUAS (#994),0.5504632,"Fully uninstall Flatpaks, including locales",Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1257,Translated using Weblate (Deutsch),0.6476649,- Updated translations,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1258,gettext: Use next branch by default,0.3701818,Gettext: install git by @danirabbit in link,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1259,Move to hiddenapps terminology (#1367),0.4748075,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 99.1% (121 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1260,Add Portuguese and Brazilian Portuguese to LINGUAS (#857),0.59316826,- Updated translations,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1261,don't set properties unecessarily,0.3817216,* Prevent action buttons from jumping around,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1262,Include RDNN'd icon (#1383),0.47370392,Fix visual issues with category icons by @danirabbit in link,Currently translated at 100.0% (122 of 122 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1263,Translated using Weblate (nn (generated)),0.6243813,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1264,Stop AppListView sort while updating,0.750085,Apps in list views now load in the correct order when scrolling,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",1
1265,Banner: on_any_color_change → reload_css (#1617),0.47743797,Fix crash activating category while checking for updates by @vjr in link,,0
1266,Add side margins to AppInfoView (#452),0.5789998,Ellipsize long app names in App Info views,Meson: bump version to 3.6.3 AppData: Update for release Update io.elementary.appcenter.appdata.xml.in,0
1267,Translated using Weblate (Chinese (Traditional)),0.5630136,- Updated translations,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1268,Rewrite ScreenshotCache (#1350),0.5211969,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1269,Homepage categories (#1907),0.45349187,* Category graphics revamped,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1270,Merge pull request #35 from pop-os/gnome-control-center-network-settings,0.45578536,- Populate banner on home locally instead of relying on an external API,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1271,Translated using Weblate (Rusyn),0.6725396,- Updated translations,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1272,Translated using Weblate (French (Canada)),0.6045959,- Updated translations,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1273,Translated using Weblate (Sorani),0.6180198,- Updated translations,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1274,Show a download size next to the install button for apps that aren't installed yet (#612),0.60479784,Make download size estimates more accurate,Currently translated at 100.0% (121 of 121 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1275,don't think I need the .in in the xml,0.6050168,Prevent unescaped XML entities from appearing in application names,,0
1276,FlatpakBackend: add default deps sources to transactions (#1620),0.5832567,FlatpakBackend: Handle transaction success state correctly by @davidmhewitt in link,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1277,Better flatpak transaction error handling (#1018),0.71325374,FlatpakBackend: Handle transaction success state correctly by @davidmhewitt in link,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,1
1278,Remove dead NonCuratedWarningDialog.css (#1879),0.47749126,Prevent ghost update notification when there are no updates available,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1279,Fixed Intltool translation.,0.6530607,Many fixed and updated translations,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1280,Add BountySource and Weblate badges to README.md (#155),0.53249556,Add contextual badges to notifications,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1281,Don't put an author name on system updates (#253),0.5202105,Perform updates without administrator permissions,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1282,Show progress on uninstalling apps.,0.6547912,Allow browsing and uninstalling apps while offline,,0
1283,Integrate the daemon directly into the application with a silent mode,0.4111284,Use system Flatpak runtimes for locally installed apps,Application: Check if package can launch Update io.elementary.appcenter.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1284,AbstractAppList: Remove unnecessary abstractions (#1756),0.38397157,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (120 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1285,MainWindow: Use icons for view mode switcher and center search (#1873),0.53977716,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (120 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1286,Check if ubuntu-drivers are present (#311),0.45100975,Manually check for new updates,Currently translated at 98.3% (118 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1287,Translated using Weblate (Indonesian),0.5746208,- Updated translations,Currently translated at 98.3% (118 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1288,Show add ons for apps in app info view,0.6620076,App Info Page Improvements:,Currently translated at 98.3% (118 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1289,Added basic Update/Install/Remove process.,0.64159846,"To de-clutter the updates view, extensions are now only shown if they require updates",Currently translated at 95.8% (115 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1290,further style app info page,0.72764444,App Info Page Improvements:,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1291,Translated using Weblate (Urdu),0.5979052,- Updated translations,Currently translated at 89.1% (107 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1292,PackageKitBackend: don't load Ubuntu components with AppStream 0.15 (#1852),0.73010504,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 89.1% (107 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
1293,Fix English mispelling in Developer Mode key,0.4541559,- Updated translations,Currently translated at 88.3% (106 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1294,Fix synchronous checking for updates.,0.8202697,Manually check for new updates,Currently translated at 86.6% (104 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
1295,AppInfoView: Change app description to Gtk.Label (#1723),0.57601583,App Info Page Improvements:,Currently translated at 84.1% (101 of 120 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
