Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Remove unimplemented payload conditions,0.5846573,correct payload type by omitting context keys (#1389) (2b30518),cc link,0
Remove interit_from syntax,0.32557163,cli: fixup invalid args validation (#1099) (e0d3072),cc link,0
Clarify what happens after clicking install,0.34189045,mention that app must be activated after install (#1155) (05c9240),,0
Merge pull request #39 from bkeepers/easy-installation,0.43291217,Update octokit/rest and tests to use /app/installations (#681) @hiimbex,Easy installation,0
Add docs on installing the integration,0.42411053,"A lot of documentation improvements, including docs on Environment Configuration",,0
Auto-accept organization invites,0.2899644,use octokit-auth-probot (#1392) (8ba3a8e),,0
Auto-accept repository invites,0.4675527,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
GITHUB_TOKEN only needed for console,0.6091099,github: provide default ProbotOctokit (#1169) (0bb1d19),,0
Log unhandled errors,0.5294028,logging: error.status is the new error.code. The old error.status is no more (3b3d656),,0
Warn that reactions does not work,0.38830042,warn on passing in unknown commands (f368013),,0
Update docs on running app locally,0.40619114,trigger release to update docs on probot.github.com (4c88da9),,0
Ignore .env,0.4286581,throw errors during startup if NODE_ENV is production and the application is not in a usable state (#1046) (ca3d2f8),,0
Add debugging,0.43433884,server: add logging options (#1645) (6c5840d),,0
Tweak debugging,0.3834505,BREAKING CHANGES,,0
Avoid using global,0.36873597,"If you have more than one app function, combine them in a function instead",,0
Merge remote-tracking branch 'origin/master' into seemakamath-verbose-logging,0.4023444,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Update CONTRIBUTING.md   Address @bkeepers feedback   Tweak formatting   Add testing section header   Actually fix formatting   Fix code block formatting   Add note on enabling debug mode for github client   Change title to Setup   Update contributing.md   Add Gitter.im badge   Fix tests and use helper   Update to work with new api client   Update docs   Add unassign action,0
Log stuff,0.49274516,use pino for logging (9085aed),,0
use global instead of GLOBAL,0.37517285,"If you have more than one app function, combine them in a function instead",,0
Make debug global,0.4511272,read environment variables before initiating logging (#1036) (c5f7a32),,0
Add package version for debug,0.5107789,Include version in manifest (#763) @wilhelmklopp ,,0
Remove useless tests,0.50796133,Tests updates,,0
Clean up installation implementation,0.40215704,remove unused dependencies (#1151) (a3fc918),,0
Ignore priate-key.pem,0.542055,An error will now be raised if there are several .pem files in your app directory. Set PRIVATE_KEY_PATH to specify which one you want to use. (#441),,0
Merge pull request #38 from seemakamath/update-contributing,0.5062297,Update to Contributor Covenant v2 (#1515) (72b0531),Update CONTRIBUTING.md,0
Update CONTRIBUTING.md,0.5690679,Update to Contributor Covenant v2 (#1515) (72b0531),,0
Address @bkeepers feedback,0.48030245,Fix misspellings of receive (#783) @FalconWiz,,0
Tweak formatting,0.3512524,Fix typings for stats app (#728) @wolfy1339,,0
Add testing section header,0.4289003,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Actually fix formatting,0.38746977,BREAKING CHANGES,,0
Fix code block formatting,0.3494053,prevent double new lines when using LOG_FORMAT=json (86c1973),,0
Add note on enabling debug mode for github client,0.62231636,🔬 Allow initializing the GitHub client without options for those loading the client directly. (#479),,0
Change title to Setup,0.5214655,increase readability of welcome message at setup (#1343) (240e77c),,0
Update contributing.md,0.5690679,Update to Contributor Covenant v2 (#1515) (72b0531),,0
Use debug,0.3971777,probot.log (probot.logger is now deprecated),,0
Remove unused github api instance,0.4616434,🔬 Allow initializing the GitHub client without options for those loading the client directly. (#479),,0
Use silent option for dotenv,0.576815,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],,0
Update heroku url,0.40889728,Fix URL for Serverless GCF repository (#805) @pgoodjohn,,0
Docs on installing,0.41454884,"A lot of documentation improvements, including docs on Environment Configuration",,0
Add log for react,0.55049306,  const log = context.log.child({name: 'my-issue-thingy'});,,0
Turn off GitHub client debug,0.66567403,🔬 Allow initializing the GitHub client without options for those loading the client directly. (#479),,0
Remove generated field from app.json to get around chicken/egg,0.33882242,log json in production (#1598) (bb068d9),,0
Fix app.json syntax,0.68314505,(app) => {} is no longer supported. Use ({ app }) => {} instead,,0
Add app.json for heroku deployment,0.41766417,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
Set private key in travis,0.5682326,"PRIVATE_KEY can now be a base64 encoded string, which make it a little easier to set in some deployment environments (#624) @tcbyrd",,0
Load private key from env if possible,0.54116714,"use @probot/get-private-key (#1414) (47d9f3a), closes #1309",,0
Authenticate as an installation,0.43795443,app.auth(installationId) returns octokit instance with all required installation authentication settings (#1326) (410302f),,0
some docs,0.44631174,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Begin implementing integrations support,0.35246408,new APIs,,0
Add dotenv,0.64330983,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],,0
Merge pull request #20 from bkeepers/unassign,0.4500987,Update to Contributor Covenant v2 (#1515) (72b0531),Add unassign action,0
Merge remote-tracking branch 'bkeepers/master',0.3558312,    context.github.issues.getAll.endpoint.merge(context.repo()),,0
Merge pull request #31 from bkeepers/gitter,0.4186663,    context.github.issues.getAll.endpoint.merge(context.repo()),Add Gitter.im badge,0
Add Gitter.im badge,0.55140233,Add pull reminders badge to README (#814) @abinoda,,0
Merge pull request #29 from seemakamath/react-action,0.41110682,TypeScript: fix description of context.pullRequest method (#1461) (a5779ff),Add support for reactions,0
Update GitHub Client to 5.2,0.6420115,Update the node-github client to version 12.0.3 (#340),,0
Enable debug mode for GitHub Client,0.61469346,🔬 Allow initializing the GitHub client without options for those loading the client directly. (#479),,0
update react.js,0.4991874,update js-yaml (#916) (e831d3e),,0
Fix typo in name,0.4838487,Fix misspellings of receive (#783) @FalconWiz,,0
Update actions.js,0.4453053,update js-yaml (#916) (e831d3e),,0
Merge remote-tracking branch 'bkeepers/master' into react-action,0.27255476,TypeScript: fix description of context.pullRequest method (#1461) (a5779ff),,0
Fix event names,0.6089861,"deprecate usage of the ""*"" event name (#1518) (474b773)",,0
Add support for reactions,0.27097473,Improve typing of Context (#617) @BPScott,,0
Fix tests and use helper,0.5342719,Tests updates,,0
Update to work with new api client,0.61733556,new APIs,,0
Merge branch 'master' into unassign,0.41794536,    context.github.issues.getAll.endpoint.merge(context.repo()),"master:   update to v5.0.1 of api client   fix filename   Fix calls to update   Add open, close, and update actions   Fix Config loading for broken push event   Update docs for composed behaviors   Update server password to match docs   Add Payload class to remove duplication in actions   Add lock and unlock",0
update to v5.0.1 of api client,0.5491509,bump @octokit/plugin-rest-endpoint-methods to v5 (#1511) (9342caf),,0
Merge pull request #26 from bkeepers/update-issue,0.509441,Update to Contributor Covenant v2 (#1515) (72b0531),"Add open, close, and update actions",0
fix filename,0.31739295,Rename robot to app (#542),,0
Fix calls to update,0.57498115,Security Update,,0
"Add open, close, and update actions",0.2534994,"robot.on('issues.opened', context => {",,0
Fix Config loading for broken push event,0.4260561,deps: bump eventsource from 1.1.0 to 2.0.2 (7fd06d6),The push event is missing data for payload.repository.owner. This uses payload.repository.full_name to get the owener.,0
Merge pull request #25 from bkeepers/update-contrib,0.503898,Update to Contributor Covenant v2 (#1515) (72b0531),Fix contributing docs,0
Update docs for composed behaviors,0.42832273,@octokit/rest v16.29.0. Besides new methods also plenty of new Typescript definitions (61be0fd),,0
Update server password to match docs,0.29844326,use octokit-auth-probot (#1392) (8ba3a8e),,0
Merge pull request #23 from bkeepers/refactor-payload,0.4800654,update bunyan-format and remove earlier type assertion patch (61c05ea),Add Payload class,0
Add Payload class to remove duplication in actions,0.47139236,correct payload type by omitting context keys (#1389) (2b30518),,0
Merge pull request #22 from bkeepers/lock,0.47653675,Update to Contributor Covenant v2 (#1515) (72b0531),Add lock and unlock actions,0
Add lock and unlock,0.26360193,add restart message (#1353) (a03c610),,0
Add unassign action,0.32221743,remove '*' event,,0
Merge pull request #19 from bkeepers/assign,0.46814916,Update to Contributor Covenant v2 (#1515) (72b0531),Add assign action,0
Docs,0.38696063,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Add assign action,0.26208398,new Porbot({ id }) has been removed. Use new Porbot({ appId }) instead,,0
More readme updates,0.57611835,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Update readme to reflect composable behaviors,0.42927697,"Many more improvements to our TypeScript support, including:",,0
Merge pull request #18 from bkeepers/add-auto-reply,0.4321231,Add pull reminders badge to README (#814) @abinoda,Add @parkr's Auto-reply,0
Add @parkr's Auto-reply,0.48358512,Add probot-messages (#657) @hiimbex,,0
Merge pull request #14 from bkeepers/esnext,0.46346593,Update to Contributor Covenant v2 (#1515) (72b0531),esnext,0
Run lint with npm test,0.40417707,package: npm audit (e2a87f8),,0
Fix esnext errors,0.452744,"typescript: TypeScript issues TS2305,TS2707,TS7006 (41ee70c), closes #1387",,0
Require esnext syntax,0.37790793,TypeScript: fix description of context.pullRequest method (#1461) (a5779ff),,0
Merge pull request #13 from bkeepers/composable-behaviors,0.37502813,TypeScript: fix description of context.pullRequest method (#1461) (a5779ff),Composable behaviors: on…when…then,0
Remove autoresponder behavior,0.37666273,"    .reply(200, {",,0
some cleanup,0.37914038,Bug Fixes,,0
run mocha recursive,0.30994865,run: await server.load() (#1517) (8cc1590),,0
Add support for event.action,0.6307341,Deprecated event.event property is no longer handled. Use event.name instead,,0
Add label and unlabel actions,0.3327859,"  data: ['label1', 'label2']",,0
a few other crazy ideas,0.291698,🎰  Others,,0
Add support for event.action syntax,0.60771716,Deprecated event.event property is no longer handled. Use event.name instead,,0
Split up refactored dispatcher,0.27014115,new throttling & automated retries (c6cbc97),,0
refactor dispatcher into classes,0.3199826,Use return value of this instead of a class (#1060) (9cf0f98),,0
behaviors,0.3128,🎰  Others,,0
Aspirational docs,0.38172424,Need persistence in your app? We've got some docs to help you out! (#242),,0
Add test for dispatch,0.4121496,"Rewriting some tests in TypeScript (#614, #625, #629, #656, #660) @kentaro-m, @yawningphantom, @karol-majewski",,0
esnext,0.33949423,v10 (#1310) (ee65669),,0
Use mustache to evaluate templates,0.34330538,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
"Implement comment action, refactor dispatcher",0.27072355,remove handling deprecated .event property (1f76ec6),,0
Experiment with rules-based approach,0.2859799,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
remove TODO from README,0.384888,"package: remove ""prepare"" step (9b79924)",,0
Merge pull request #7 from bkeepers/no-travis-notifications,0.5138875,Add pull reminders badge to README (#814) @abinoda,Disable travis notifications,0
