Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1238,Introduce ISettings component to consolidate envar and Git cfg settings,0.5509676,Add Git configuration options for trace & debug (#1228),Extend the PR and CI build to produce a tarball of binaries for Linux x86_64 platforms; building on Ubuntu 18.04 LTS. The release build does not publish anything currently as we need to get signing working.,0
1239,oauth: disconnect streams from xdg-open,0.52943134,Enable Azure Repos OAuth-mode by default on DevBox (#1245),Update the Nerdbank.GitVersioning package to the latest to fix a bug where the package would fail to execute due to libgit2 dependency issues.,0
1240,Refactor in order to simplify adding more tests: GetSupportedAuthenticationModes,0.528301,Reduce warnings from tests (#337),Implement a credential store for Linux platforms that use the libsecret Secret Service API.,0
1241,Add validation workflow,0.525821,Codebase and build improvements (#49),Implement a stub ISystemPrompts component that just throws. The component is currently not used on any platform that's not Windows anyway so this won't be hit.,0
1242,"Use short workflow name so each job renders full name as ""GCM-Core / CI""",0.47108427,- Renamed the main executable from git-credential-manager to git-credential-manager-core to allow for easier side-by-side use with Java GCM and Windows GCM during the preview (#70),,0
1243,trace2: add infrastructure and initial events (#1045),0.817672,Initial TRACE2 tracing events #1045,Add an implementation of the IFileSystem component for Linux distributions. We just simply assume that all file systems are case-sensitive at the moment. Also introduce a (empty) PosixFileSystem class shared between macOS and Linux.,1
1244,argv0: fix implementation of getting native argv[0],0.42547393,"Return non-zero code for UI helpers on error (#440, #441)",,0
1245,Add basic framework for Git Credential Manager,0.7755799,Initial release of Git Credential Manager Core with beta support for...,Update the use of the Git configuration components in the configuration service and configurable components; used to set up a system during install.,1
1246,Merge pull request #294 from mjcheetham/users-in-config,0.4452414,Fix WSL configuration instructions (#479),"Implement IGit and IGitConfiguration components using the Git CLI executable, rather than libgit2.",0
1247,Don't attempt to deserialize nulls from bitbucket response,0.55965877,"Fix a bug in parsing Bitbucket 2FA responses (#128, #126)","Add ability to locate executables on the current PATH by shelling out to which on UNIX platforms, and where.exe on Windows.",0
1248,document TLS 1.2 on Win7,0.6133028,Add support for client TLS certificates (#1152),Split out the IGit and IGitConfiguration interfaces and extension methods in to their own files.,0
1249,Merge pull request #510 from ldennington/add-ui-testing-instructions,0.5159776,Fix WSL configuration instructions (#479),Update support for Bitbucket Server,0
1250,Ensure we're not tracing secret info in dictionaries,0.33764908,"Respect http.sslCAInfo settings (#242, #411)",,0
1251,Add comment about null check in Trace,0.5404555,trace2: guard against null pipe client in dispose (#1135),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1252,app: fix app entry path computation on Windows,0.63842285,Fix app path name of Windows dropping file extension (#1181),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1253,Merged PR 585338: Cut new release including security fix,0.5412333,Fix release builds .NET SDK version (#358),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1254,git: introduce GitCfgEntry wrapper type for enumeration,0.57607365,Add Git configuration options for trace & debug (#1228),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1255,Install: fix postinstall script on osx,0.576286,Fix build script error creating incorrect x64 packages for macOS (https://github.com/GitCredentialManager/git-credential-manager/pull/778),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1256,docs: fix config reference typo,0.5426352,docs: add trace2 to config/env documentation (#1230),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1257,Adjust list numbering format,0.4024573,Simplified build number included in artifact names (#638),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1258,Fix inline HTML,0.43318307,"~Set MSAL embedded webview window title to give more context to the user (#347, #239)~ Not working currently (see here)",,0
1259,Merge pull request #148 from mjcheetham/msafix,0.46118024,@mminns,Allow HTTP as well as HTTPS for Bitbucket Server hosts TODO test more complex URLs e.g. https://my.company.com/bitbucket,0
1260,bitbucket: respect new GUI prompt enabled setting,0.61844635,Introduce the Bitbucket host provider with Windows GUI (#37),Add SVG version of GCM logo,0
1261,Merge pull request #388 from microsoft/vtbassmatt-patch-1,0.49511993,Add workaround for Windows Broker (WAM) running as admin (#344),,0
1262,install from source: publish before attempting install,0.635515,Validate installers before publishing (#813),Add host provider specification,0
1263,wsl: support calling Git inside of WSL,0.81819487,Add support for using WSL Git configuration (#461),,1
1264,settings: use cached Git config entries for unscoped vars,0.56076276,Add Git configuration options for trace & debug (#1228),,0
1265,trace2: add region infrastructure,0.60821265,docs: add trace2 to config/env documentation (#1230),,0
1266,Add KDE Gitlab (invent.kde.org) instance to the list of supported services.,0.54929554,- GitHub,Add Architecture overview document to help developers,0
1267,build(deps): bump actions/setup-dotnet from 1 to 2,0.51538515,Improved detection of dotnet on Linux (#685),,0
1268,!fixup winget tag specification,0.6828617,More winget publishing fixes (#353),,0
1269,msauth: default to NOT use WAM/broker,0.65997076,Add workaround for Windows Broker (WAM) running as admin (#344),Add a document outlining the architecture of GCM Core.,0
1270,Ensure we create a WindowsProcessManager on Windows (#1146),1.0,Ensure we create a WindowsProcessManager on Windows (#1146),github: store the PAT on 'get' request for SAML SSO,1
1271,Break inline code line,0.51770055,Unify documentation line length (#862),"In order to allow a user that requires SAML SSO to be manually enabled on their newly generated PATs to access org repos, we must store the PAT as soon as we generate it. This then allows the user the ability to visit the web UI, enable SSO, and then repeat their Git operation using the same PAT. Workaround for issue: #133",0
1272,Fix multiple gitHubAuthModes,0.6969077,- GitHub,Cut release fixing Bitbucket bug and 32-bit Windows support,0
1273,Fixing id,0.53362095,Fix a bug where Windows Integrated Authentication would be disabled by default (#194),,0
