Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency ts-json-schema-generator to v0.98.0 (#1516),0.95373964,chore(deps): update dependency ts-json-schema-generator to v0.98.0 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
Follow sourceMappingURL references,0.6287681,Use the same hashing logic for sourcemap names by @alexkirsz in link,,0
chore(deps): update dependency @types/react to v17.0.47 (#1514),0.9146456,chore(deps): update dependency @types/react to v17.0.47 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | @types/react | 17.0.37 -> 17.0.47 |  |  |  |  | Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
Merge pull request #86 from vercel/publish-scripts,0.525584,Merge release branch staging-1.5.6 by @nathanhammond in link,Publish scripts,0
Merge pull request #91 from vercel/dev-html-css,0.53462553,Merge release branch staging-1.5.6-canary.3 by @nathanhammond in link,emit styles properly in the dev html asset and only consider css @imports chunkable,0
update rust version,0.69601154,fix(deps): update rust crate anyhow to 1.0.65 by @renovate in link,,0
fix(docs): update prune compatibility (#1505),0.928941,fix(docs): update prune compatibility by @tknickman in link,Update prune docs with a note about compatibility.,1
feat(examples): add nextjs (#1506),0.82660913,feat(examples): add nextjs by @tknickman in link,Add a with-nextjs directory with pointers to other examples that contain Next.js applications.,1
emit styles properly in the dev html asset and only consider css @imports chunkable,0.44612885,css modules: use a terser selector format that requires less escaping (#3437) by @wbinnssmith,,0
Configure Renovate (#1499),0.7527001,Configure Renovate by @renovate in link,"Welcome to Renovate! This is an onboarding PR to help you understand and configure settings before regular Pull Requests begin. 🚦 To activate Renovate, merge this Pull Request. To disable Renovate, simply close this Pull Request unmerged. Detected Package Files cli/scripts/nginx/docker-compose.yml (docker-compose) .devcontainer/Dockerfile (dockerfile) cli/scripts/nginx/Dockerfile.cacher (dockerfile) .github/workflows/ci-go.yml (github-actions) .github/workflows/golangci-lint.yml (github-actions) .github/workflows/large-monorepo.yml (github-actions) cli/go.mod (gomod) benchmark/package.json (npm) cli/npm/turbo-android-arm64/package.json (npm) cli/npm/turbo-darwin-64/package.json (npm) cli/npm/turbo-darwin-arm64/package.json (npm) cli/npm/turbo-freebsd-64/package.json (npm) cli/npm/turbo-freebsd-arm64/package.json (npm) cli/npm/turbo-install/package.json (npm) cli/npm/turbo-linux-32/package.json (npm) cli/npm/turbo-linux-64/package.json (npm) cli/npm/turbo-linux-arm/package.json (npm) cli/npm/turbo-linux-arm64/package.json (npm) cli/npm/turbo-linux-mips64le/package.json (npm) cli/npm/turbo-linux-ppc64le/package.json (npm) cli/npm/turbo-linux-s390x/package.json (npm) cli/npm/turbo-netbsd-64/package.json (npm) cli/npm/turbo-openbsd-64/package.json (npm) cli/npm/turbo-sunos-64/package.json (npm) cli/npm/turbo-windows-32/package.json (npm) cli/npm/turbo-windows-64/package.json (npm) cli/npm/turbo-windows-arm64/package.json (npm) cli/package.json (npm) docs/package.json (npm) package.json (npm) packages/create-turbo/package.json (npm) packages/create-turbo/templates/_shared_ts/apps/docs/package.json (npm) packages/create-turbo/templates/_shared_ts/apps/web/package.json (npm) packages/create-turbo/templates/_shared_ts/package.json (npm) packages/create-turbo/templates/_shared_ts/packages/eslint-config-custom/package.json (npm) packages/create-turbo/templates/_shared_ts/packages/tsconfig/package.json (npm) packages/create-turbo/templates/_shared_ts/packages/ui/package.json (npm) packages/create-turbo/templates/npm/package.json (npm) packages/create-turbo/templates/pnpm/apps/docs/package.json (npm) packages/create-turbo/templates/pnpm/apps/web/package.json (npm) packages/create-turbo/templates/pnpm/package.json (npm) packages/create-turbo/templates/pnpm/packages/ui/package.json (npm) packages/create-turbo/templates/yarn/package.json (npm) packages/turbo-codemod/package.json (npm) packages/turbo-ignore/package.json (npm) Configuration 🔡 Renovate has detected a custom config for this PR. Feel free to ask for help if you have any doubts and would like it reviewed. Important: Now that this branch is edited, Renovate can't rebase it from the base branch any more. If you make changes to the base branch that could impact this onboarding PR, please merge them manually. What to Expect With your current configuration, Renovate will create 58 Pull Requests: fix(deps): update github.com/google/chrometracing digest to 32f135b  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/google/chrometracing to module  fix(deps): update github.com/sabhiram/go-gitignore digest to 525f6e1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/sabhiram/go-gitignore to module  fix(deps): update golang.org/x/sync digest to 0de741c  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade golang.org/x/sync to module  chore(deps): update dependency @​types/react to v17.0.47  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @types/react to module  chore(deps): update dependency tailwindcss to v3.1.5  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade tailwindcss to module  chore(deps): update dependency ts-json-schema-generator to v0.98.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ts-json-schema-generator to module  fix(deps): update dependency @​heroicons/react to v1.0.6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @heroicons/react to module  fix(deps): update dependency nextra to v2.0.0-beta.5  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade nextra to module  fix(deps): update dependency nextra-theme-docs to v2.0.0-beta.5  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade nextra-theme-docs to module  fix(deps): update module github.com/mitchellh/cli to v1.1.4  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/mitchellh/cli to module  chore(deps): update dependency @​babel/core to v7.18.6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @babel/core to module  chore(deps): update dependency autoprefixer to v10.4.7  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade autoprefixer to module  chore(deps): update dependency eslint-config-prettier to v8.5.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade eslint-config-prettier to module  chore(deps): update dependency postcss to v8.4.14  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade postcss to module  chore(deps): update dependency webpack to v5.73.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade webpack to module  chore(deps): update nextjs monorepo to v12.2.2  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade eslint-config-next to module Upgrade next to module  chore(deps): update pnpm to v7.5.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade pnpm to module  chore(deps): update pnpm/action-setup action to v2.2.2  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade pnpm/action-setup to module  fix(deps): update dependency @react-aria/focus to v3.6.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @react-aria/focus to module  fix(deps): update dependency @react-aria/ssr to v3.2.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @react-aria/ssr to module  fix(deps): update dependency @react-stately/radio to v3.4.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @react-stately/radio to module  fix(deps): update dependency @react-types/radio to v3.2.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @react-types/radio to module  fix(deps): update dependency axios to v0.27.2  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade axios to module  fix(deps): update dependency eslint-plugin-react to v7.30.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade eslint-plugin-react to module  fix(deps): update dependency execa to v5.1.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade execa to module  fix(deps): update dependency ora to v4.1.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ora to module  fix(deps): update dependency react-hot-toast to v2.2.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade react-hot-toast to module  fix(deps): update dependency swr to v1.3.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade swr to module  fix(deps): update module github.com/adrg/xdg to v0.4.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/adrg/xdg to module  fix(deps): update module github.com/hashicorp/go-retryablehttp to v0.7.1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/hashicorp/go-retryablehttp to module  fix(deps): update module github.com/karrick/godirwalk to v1.17.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/karrick/godirwalk to module  fix(deps): update module github.com/mitchellh/mapstructure to v1.5.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/mitchellh/mapstructure to module  fix(deps): update module github.com/spf13/cobra to v1.5.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/spf13/cobra to module  fix(deps): update module github.com/stretchr/testify to v1.8.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade github.com/stretchr/testify to module  fix(deps): update module google.golang.org/grpc to v1.47.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade google.golang.org/grpc to module  fix(deps): update module gotest.tools/v3 to v3.3.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade gotest.tools/v3 to module  chore(deps): update actions/setup-node action to v3  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade actions/setup-node to module  chore(deps): update dependency @​types/inquirer to v8  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @types/inquirer to module  chore(deps): update dependency @​types/react to v18  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @types/react to module Upgrade @types/react to module  chore(deps): update dependency @​types/react-dom to v18  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @types/react-dom to module  chore(deps): update dependency eslint to v8.19.0  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade eslint to module Upgrade eslint to module  chore(deps): update dependency faker to v6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade faker to module  chore(deps): update dependency fs-extra to v10  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade fs-extra to module  chore(deps): update dependency ngraph.generators to v20  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ngraph.generators to module  chore(deps): update dependency strip-ansi to v7  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade strip-ansi to module  chore(deps): update dependency ts-json-schema-generator to v1  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ts-json-schema-generator to module  chore(deps): update dependency tsup to v6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade tsup to module  chore(deps): update dependency ubuntu to v22  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ubuntu to module  chore(deps): update jest monorepo to v28 (major)  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade @types/jest to module Upgrade jest to module Upgrade ts-jest to module  chore(deps): update react monorepo to v18 (major)  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade react to module Upgrade react to module Upgrade react-dom to module  fix(deps): update dependency chalk to v5  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade chalk to module  fix(deps): update dependency execa to v6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade execa to module Upgrade execa to module  fix(deps): update dependency find-up to v6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade find-up to module  fix(deps): update dependency globby to v13  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade globby to module  fix(deps): update dependency inquirer to v9  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade inquirer to module  fix(deps): update dependency meow to v10  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade meow to module  fix(deps): update dependency ora to v6  Schedule: [""after 10pm every weekday"",""before 5am every weekday"",""every weekend""] Branch name: module Merge into: module Upgrade ora to module  chore(deps): lock file maintenance  Schedule: [""before 5am on monday""] Branch name: module Merge into: module Regenerate lock files to use latest dependency versions  🚸 Branch creation will be limited to maximum 2 per hour, so it doesn't swamp any CI resources or spam the project. See docs for prhourlylimit for details. ❓ Got questions? Check out Renovate's Docs, particularly the Getting Started section. If you need any further assistance then you can also request help here. This PR has been generated by Mend Renovate. View repository job log here. Co-authored-by: Thomas Knickman 2933988+tknickman@users.noreply.github.com",1
